,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Downward_Dog/Images/downward_dog19.jpg,174.10601585178293,169.96333725426337,175.12335319492632,183.6550175827681,182.86105791436123,179.06913128421166,0.9155276452765229,359.0104353808308,3.27048792318357,75.7240430781805,74.43913375866164,41.185925165709634,76.1096845844486,74.43480248681037
0,TRAIN/Downward_Dog/Images/downward_dog2.jpg,154.56457836774834,151.0677702973115,170.16683650114632,190.270667244636,172.67983529293852,176.35514297807524,0.15563425307142176,359.7615574021911,359.52940869710477,90.12070722207912,84.68127124037056,190.7842978675626,87.71747699726163,84.31050750374513
0,TRAIN/Downward_Dog/Images/downward_dog20.jpg,175.98169100640592,169.939310204677,183.57633437499737,175.2720121811578,177.436229788535,173.48757697071213,0.03424732378333925,359.9325932316717,5.435818064299883,81.2538377374448,80.9280218623834,67.24902365721236,82.58554387850651,82.52592751992576
0,TRAIN/Downward_Dog/Images/downward_dog21.jpg,164.98163936884933,167.64912892225888,172.16447489351145,187.93099993888643,180.42206072309716,179.7825597554178,359.5366735257495,0.47951219375127424,350.42760771404187,102.23423046148409,104.38449576721341,282.9946167919165,102.15643972270276,103.13307201574008
0,TRAIN/Downward_Dog/Images/downward_dog22.jpg,181.61809453273747,179.66881421158462,169.5808922123717,193.29314921408385,163.1879530832904,175.92158148367247,352.79828251952284,6.400564502372378,9.706652409339709,87.68042636690924,84.52701460274645,65.22485943116808,75.61628473954549,75.95364992859527
0,TRAIN/Downward_Dog/Images/downward_dog23.jpg,171.54017789753664,171.46923439005187,174.51976146002835,187.30575953331083,173.0862113743822,172.18470645323313,359.1596562481897,0.8113239098124145,356.8201698801358,90.4464515837716,90.05256492058551,252.4075754378184,86.33221194446858,84.8276934882837
0,TRAIN/Downward_Dog/Images/downward_dog24.jpg,165.2489367342603,165.56793706386406,168.8404498040514,192.31878635374463,176.68905848538856,178.389699397501,358.22165962170834,1.6277666531463906,354.99202810795975,94.48307013554651,94.79795053663338,271.7714697400341,91.21389073958824,91.32537284392218
0,TRAIN/Downward_Dog/Images/downward_dog25.jpg,164.08300349180126,154.83392499949602,178.59351978558874,192.72771043566814,182.53428728167341,184.55028113766383,359.00658608272346,0.9453891044644315,1.7637468960974163,76.16208202381387,77.87586873526085,208.76764933884382,80.47369268409209,80.09091379848002
0,TRAIN/Downward_Dog/Images/downward_dog26.jpg,167.43926671121437,169.6079454105833,164.09244806947413,196.72601379107695,178.09084756700364,180.74892178282386,358.89275318635384,1.0707544917009948,6.28477998415957,84.57477363157967,82.42146452514022,343.3007557660064,79.23795801666905,77.40936031498494
0,TRAIN/Downward_Dog/Images/downward_dog27.jpg,163.82927327128343,159.73809189665113,187.3184517365729,178.21061657914018,174.47838005699327,176.57852660310292,359.1260220485422,0.890984384987334,355.45624234853284,63.17074881971379,65.21209109543094,240.94539590092285,67.40431095392096,68.89383252283139
0,TRAIN/Downward_Dog/Images/downward_dog28.jpg,180.40066325579215,174.94308619966174,170.8821372462042,190.2324995451327,175.47754585359803,177.51632980286945,358.9402424660016,0.941413947548237,5.479233765106757,79.6778279256196,78.88840606232603,334.4400348281762,73.66767867874478,74.03316909090655
0,TRAIN/Downward_Dog/Images/downward_dog29.jpg,169.51441034682495,165.28187651340076,171.3922877941103,188.19832173494228,179.9131882792897,184.62966895083895,359.8459794583277,0.13155503295533832,0.6127657222640059,76.64520155681846,73.89133963050703,350.9605171966449,74.95117728061473,75.86992376969374
0,TRAIN/Downward_Dog/Images/downward_dog3.jpg,173.94933508522902,167.80362026502698,173.80865825230808,189.31115943646998,178.62149060715737,180.0,358.44749011183023,1.4604825118436455,7.0465985368464885,86.80014039350705,85.62534450119762,24.717440911083393,84.63584223766995,84.1468178950378
