,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_25.jpeg,172.8749836510982,182.36717852561048,103.70696100407982,86.39418680349262,266.67315513987705,186.0643253096233,248.84116099521663,103.59166826215211,176.1760221100648,78.02874358484858,233.79533550277543,276.0846938652688,85.5767358040254,285.3275075205274
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_26.jpeg,180.94695144677345,182.07913172190476,99.36281591780599,101.74469909755595,175.42607874009914,99.53258925584034,247.35290925831396,115.94062663215261,185.73466362180534,121.88545501166804,273.96826990264645,321.54774843153734,75.6053054296886,274.1471193105749
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_27.jpeg,179.37949235216607,182.59898724901888,99.14784251980173,97.80127604043776,260.20971032515945,187.1000970161192,250.97991611964434,104.09651138628179,186.54885527078284,91.94588049175611,236.89879843676349,268.6059088599634,93.14401280039169,283.2683619310087
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_28.jpeg,178.02506598911802,175.95551442581888,95.54888642775666,104.71204700933396,176.03208186201311,104.07756451911621,260.94469554997374,104.86718796097779,187.24869835757386,122.28175065362656,263.90156116335817,324.0902769208223,77.68112671165336,266.2609050592611
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_29.jpeg,176.14936117608926,180.26082875745294,88.94988945946136,104.10576509381661,176.64292132101446,123.15417305625868,276.9824159269348,86.80840911420601,184.70406720789265,134.10862414962426,247.38243488656332,328.9575621393124,89.94911566212289,255.02054181298635
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_3.jpg,180.83724824434785,173.3586663854899,111.32100600005428,104.3795702967088,250.33368468614108,183.1940823578746,246.0630696716561,113.114244279662,192.98152536042002,83.91857275776125,240.55929507728777,279.0509933029076,84.74602033431697,282.04425322450305
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_30.jpeg,179.41536947929484,175.83349511445132,103.47396791273269,99.86070203565407,169.6634458535007,83.72611182121865,250.11614064190928,117.6628805132114,179.4028631948225,115.87778471353205,280.9951236666311,326.7823251344623,68.69185084823306,274.72963177705157
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_31.jpeg,177.39362138642787,181.1321802751313,103.69871700708445,98.89042325736386,246.1082964565088,177.9545915111128,265.86648278252943,93.41977071600749,186.64978408323523,97.64040676102677,228.17983011986425,285.07718207164737,94.87150077568359,267.9680663786566
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_32.jpeg,179.89639110838965,185.11041756103123,97.0528024018278,105.60214022022481,182.27408876872704,101.81594769856737,267.6438051265088,96.08887102711645,187.23983739662202,125.56949993783485,263.5493125447518,326.9463576973765,86.34777721969367,258.2259652869447
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_33.jpeg,190.35189836534423,171.29695894816055,274.03293828655455,260.0263393196493,183.39898428123064,262.0565281894096,109.64753334886547,248.6119343235908,184.84740739056772,234.6063857183695,77.9052429229879,27.979474388480146,280.8414662983751,84.19797367951995
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_34.jpeg,166.02911290621356,184.60701064429603,97.43493995116513,97.3642457708554,175.94778475180988,111.89141003263649,254.05460409907715,109.79061235021254,180.12732374488738,119.29000547986136,266.17828521915675,330.32740857681716,80.72644257640644,271.46880071438585
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_35.jpeg,165.06858282186246,200.77225468204583,95.52754015165618,90.59836758729735,176.0358886586819,90.03026718129077,244.73494874898927,122.93331532618649,169.80315675771956,113.89991625153357,281.3626424679019,326.08435970438615,72.40757543781841,275.39152220265333
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_36.jpeg,186.155168343274,174.26320552466152,109.61209370890408,96.41769698035756,237.66579245012687,181.8476102659946,262.39646345378236,98.18056580625255,186.333931280516,98.17183270330523,227.72631099390628,283.81293142687036,91.74888674682406,270.06164148188003
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_37.jpeg,179.59933674420785,180.71392914888557,104.13910831165052,98.57299836361136,246.40098971290914,180.0,260.9489788106466,92.97630334131755,186.67648006040207,103.6448181005588,233.57299836361142,285.94539590092285,96.78766225699714,271.4652241988154
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_38.jpeg,188.88065915052022,182.09757596304294,102.8258453795578,102.58650736690004,177.05595365001238,103.09189306434685,260.97652479776866,104.97622450411559,185.87587393247975,122.68892764692984,267.6470040365586,322.00126755749534,79.23901934670457,266.8514278036649
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_39.jpeg,177.9545915111128,180.0,92.16107948822638,107.65012421993012,184.46084825851656,104.75662744605543,262.13374164995014,100.8787260288031,185.45878774932777,126.25697585659562,267.98540121212943,317.88037755284756,83.63856399124715,265.33522927155457
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_4.jpg,192.62768183105027,173.40712729240576,106.67556340066005,119.02971453525913,177.16096135869665,90.22965361164935,240.3884566077764,122.95157947038165,200.68069138881708,116.49325199221359,289.15565528350174,331.5994755645334,72.69414548326404,273.96773023443893
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_40.jpeg,176.30861401354872,178.0443186024771,101.4819913547481,95.28079715579452,174.69205294565583,105.83974922376295,258.02386755579664,107.98870177497444,176.86711438377526,114.35566159953021,262.39562775609124,324.614569270901,72.68055515584335,267.80907692157217
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_41.jpeg,174.35945056784317,182.79542529031502,85.77039138822592,106.03994330604968,177.51044707800085,124.38497580850283,268.43295035379305,92.55568970696343,180.73334592905144,133.58905917961727,255.30087495360067,327.520002456491,86.73212418760637,262.51871428782096
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_42.jpeg,176.30861401354872,182.25457496593503,93.43363036245051,102.21571913413084,183.91157181252865,87.33699923393286,254.61468356729478,112.10273687845344,181.5218465685099,113.83874018317172,278.130102354156,324.40643381796144,72.62400229454278,268.13134298705944
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_43.jpeg,184.23639479905881,175.2363583092738,99.10090923681936,103.23478632374099,178.836137498336,129.04464176045408,272.05695878015865,91.53686065579355,185.75140209036599,133.5019462256693,249.7313493413268,327.1524567347607,90.0,264.28060798457847
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_44.jpeg,178.67802434046303,173.418055344822,106.58733855692742,102.52880770915152,255.5297058999341,184.69868051729944,252.01092372901047,103.40784297774826,191.7763735629128,91.00508600525419,235.71050474469965,283.6765007307597,94.1075228401938,279.2860958371282
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_45.jpeg,177.408133294765,184.7636416907262,102.26245528094213,88.88858108958014,248.19859051364818,186.0958615445958,257.1899882689169,99.68045229444436,176.40549763718124,92.67919419988385,232.01868344373617,273.5763343749974,92.40899186981545,279.9165261209073
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_46.jpeg,172.1096275419249,188.7461622625552,91.06792752599824,97.72182580013097,180.0,122.68254397293983,263.7095724635022,96.63251461513848,177.316224840531,129.98688624496418,258.43177958094225,326.2741151545477,87.13759477388825,266.30194324589746
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_47.jpeg,179.1574757392596,175.76360520094116,105.40918526199913,99.00003648978503,253.50401152181144,182.39868822580712,251.190374388466,104.36112970940586,189.62570655903224,92.4190230700591,235.8360980979339,280.5538736982695,93.4006509550884,280.0013159517955
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_48.jpeg,175.16559369373672,182.3613746581756,91.07173480750724,103.85391861154847,182.6025622024998,107.58197294253958,267.3125787951948,93.30089123984415,183.6178788525511,136.21887523513132,263.14488101989946,329.2627078202677,93.00873460898511,264.17597248385493
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_5.jpg,175.68397248013437,183.6629432927667,102.22298656689107,98.68625441063773,176.4555110360423,103.60809004179904,252.47195010782775,111.1431654332991,183.13493920751964,117.20957810665104,267.09407900034665,326.39213583155276,77.46110441381562,268.4072083050706
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_6.jpg,183.91773771296027,177.1353948975402,112.29096917011003,97.92280109553036,181.3498802557589,103.04258179583427,255.0765254926003,110.58926016050796,186.24703766849015,110.21327143406128,261.3165491908772,329.4149913001179,75.14578386933793,261.15074152929895
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_7.jpg,181.7775022807783,192.5712669917234,108.81219195997079,73.17657182856645,256.47845278685975,187.47040601337142,264.49564271633307,89.99157167121216,164.8322371526185,92.84230559318219,226.68813631277177,304.49004345935805,106.94532337737914,267.8997674867117
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_8.jpg,180.56377791243082,182.59890422733915,106.07611499753911,86.40690871715405,234.55036790055505,181.97493401088198,260.97133985289815,98.20187786950443,174.15652615940687,101.25359445922409,230.9458058907591,290.33618528753647,92.73067600451836,275.5926029999764
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_9.jpg,187.2681548554269,181.1057426400697,89.92826823214011,94.09567043481347,185.0148761417486,103.08247743835102,269.1127608942962,100.60117811408236,171.85228443412922,116.92737612279754,251.53348325767556,331.58000516652675,70.18715477872803,256.53253116422115
